GeneSym	GeneID	GrantCount	WeightSum	CumulProbCounts	CumulProbWeightSum
SLC2A2	6514	66	10.142055	0.857838	0.724459
SLC2A3	6515	62	23.433462	0.847024	0.920060
SLC2A3P1	100128062	2	0.000000	0.090667	0.000349
SLC2A4	6517	105	35.178492	0.922030	0.945844
SLC2A4RG	56731	57	0.956860	0.831468	0.068666
SLC2A5	6518	40	3.952169	0.753135	0.282522
SLC2A6	11182	31	0.200343	0.686418	0.014653
SLC2A7	155184	1	0.995112	0.030678	0.071397
SLC2A8	29988	11	3.274664	0.414531	0.234150
SLC2A9	56606	182	19.351217	0.968760	0.900629
SLC30A1	7779	30	2.112954	0.676906	0.151208
SLC30A10	55532	105	3.163026	0.922030	0.226179
SLC30A2	7780	16	3.455671	0.503287	0.247073
SLC30A3	7781	12	1.689986	0.432283	0.121009
SLC30A4	7782	18	4.788496	0.533185	0.342233
SLC30A5	64924	24	2.171821	0.613662	0.155410
SLC30A6	55676	37	1.731260	0.734198	0.123956
SLC30A7	148867	36	1.116053	0.726527	0.080032
SLC30A8	169026	246	42.772439	0.982593	0.955312
SLC30A9	10463	18	0.002738	0.533185	0.000545
SLC31A1	1317	44	22.615930	0.776245	0.916169
SLC31A2	1318	15	2.580018	0.485536	0.184554
SLC32A1	140679	32	1.796701	0.695842	0.128628
SLC33A1	9197	15	2.275489	0.485536	0.162812
SLC34A1	6569	87	4.511988	0.899111	0.322491
SLC34A2	10568	11	1.881746	0.414531	0.134700
SLC34A3	142680	15	7.115213	0.485536	0.508353
SLC35A1	10559	18	2.280377	0.533185	0.163161
SLC35A2	7355	12	0.256105	0.432283	0.018635
SLC35A3	23443	5	0.001615	0.270637	0.000465
SLC35A4	113829	3	0.000000	0.150657	0.000349
SLC35A5	55032	3	0.000000	0.150657	0.000349
SLC35B1	10237	11	0.012158	0.414531	0.001218
SLC35B2	347734	16	0.000000	0.503287	0.000349
SLC35B3	51000	19	0.000000	0.547785	0.000349
SLC35B4	84912	20	3.194648	0.562385	0.228437
SLC35C1	55343	51	3.668933	0.808975	0.262299
SLC35C2	51006	17	2.568233	0.518585	0.183713
SLC35D1	23169	41	0.000000	0.759352	0.000349
SLC35D2	11046	9	1.536517	0.376630	0.110052
SLC35D3	340146	3	0.000000	0.150657	0.000349
SLC35E1	79939	10	0.000000	0.395594	0.000349
SLC35E2	9906	11	0.000000	0.414531	0.000349
SLC35E2B	728661	10	0.000000	0.395594	0.000349
SLC35E3	55508	3	0.000000	0.150657	0.000349
SLC35E4	339665	3	0.000000	0.150657	0.000349
SLC35F1	222553	75	0.271179	0.878284	0.019711
SLC35F2	54733	14	0.000000	0.467785	0.000349
SLC35F3	148641	13	0.781132	0.450034	0.056120
SLC35F4	341880	7	0.000001	0.338702	0.000350
SLC35F5	80255	3	0.000000	0.150657	0.000349
SLC35F6	54978	22	0.000000	0.590082	0.000349
SLC35G1	159371	18	0.000000	0.533185	0.000349
SLC35G2	80723	12	0.000000	0.432283	0.000349
SLC35G3	146861	5	0.833336	0.270637	0.059847
SLC35G4P	646000	2	0.833336	0.090667	0.059847
SLC35G5	83650	22	0.833336	0.590082	0.059847
SLC35G6	643664	2	0.833336	0.090667	0.059847
SLC36A1	206358	7	3.259328	0.338702	0.233055
SLC36A2	153201	8	0.924598	0.357666	0.066363
SLC36A3	285641	8	1.134789	0.357666	0.081370
SLC36A4	120103	9	0.000076	0.376630	0.000355
SLC37A1	54020	5	1.757384	0.270637	0.125821
SLC37A2	219855	9	0.612641	0.376630	0.044090
SLC37A3	84255	4	0.000000	0.210647	0.000349
SLC37A4	2542	23	3.292502	0.601872	0.235423
SLC38A1	81539	11	1.046567	0.414531	0.075071
SLC38A10	124565	5	0.001221	0.270637	0.000437
SLC38A11	151258	4	0.000000	0.210647	0.000349
SLC38A2	54407	33	11.089132	0.703513	0.792078
SLC38A3	10991	20	4.432393	0.562385	0.316808
SLC38A4	55089	13	2.003427	0.450034	0.143388
SLC38A5	92745	7	0.000000	0.338702	0.000349
SLC38A6	145389	14	0.000000	0.467785	0.000349
SLC38A7	55238	30	0.000000	0.676906	0.000349
SLC38A8	146167	4	1.000000	0.210647	0.071746
SLC38A9	153129	115	0.000000	0.931791	0.000349
SLC39A1	27173	38	8.274839	0.740700	0.591146
SLC39A10	57181	27	0.319665	0.648368	0.023173
SLC39A11	201266	83	0.944182	0.892807	0.067761
SLC39A12	221074	24	2.980592	0.613662	0.213154
SLC39A13	91252	20	6.510203	0.562385	0.465157
SLC39A14	23516	29	10.638402	0.667393	0.759897
SLC39A2	29986	32	9.983890	0.695842	0.713167
SLC39A3	29985	12	5.390392	0.432283	0.385206
SLC39A4	55630	31	13.011404	0.686418	0.870452
SLC39A5	283375	16	1.865303	0.503287	0.133526
SLC39A6	25800	24	1.872781	0.613662	0.134060
SLC39A7	7922	53	0.000000	0.817354	0.000349
SLC39A8	64116	231	9.744234	0.980267	0.696056
SLC39A9	55334	4	0.000000	0.210647	0.000349
SLC3A1	6519	18	1.971165	0.533185	0.141084
SLC3A2	6520	101	20.757760	0.917590	0.907324
SLC40A1	30061	75	34.269178	0.878284	0.944023
SLC41A1	254428	44	3.047546	0.776245	0.217934
SLC41A2	84102	8	0.000000	0.357666	0.000349
SLC41A3	54946	10	0.000000	0.395594	0.000349
SLC43A1	8501	10	0.000000	0.395594	0.000349
SLC43A2	124935	21	0.000000	0.576985	0.000349
SLC43A3	29015	32	2.549704	0.695842	0.182390
SLC44A1	23446	40	0.000001	0.753135	0.000350
SLC44A2	57153	31	9.463663	0.686418	0.676024
SLC44A3	126969	35	0.772422	0.718856	0.055498
SLC44A4	80736	41	3.184610	0.759352	0.227720
SLC44A5	204962	19	1.415394	0.547785	0.101404
SLC45A1	50651	67	0.099302	0.860388	0.007439
SLC45A2	51151	40	3.006073	0.753135	0.214973
SLC45A3	85414	21	2.927545	0.576985	0.209367
SLC45A4	57210	11	0.000000	0.414531	0.000349
SLC46A1	113235	57	19.762464	0.831468	0.902587
SLC46A2	57864	14	3.246205	0.467785	0.232118
SLC46A3	283537	19	0.125925	0.547785	0.009340
SLC47A1	55244	26	7.081501	0.637242	0.505946
SLC47A2	146802	12	0.838290	0.432283	0.060201
SLC48A1	55652	88	8.079903	0.900622	0.577228
SLC4A1	6521	109	57.154700	0.926109	0.967665
SLC4A10	57282	31	2.692034	0.686418	0.192552
SLC4A11	83959	21	7.304571	0.576985	0.521872
SLC4A1AP	22950	42	3.573754	0.765570	0.255504
SLC4A2	6522	48	12.182382	0.796329	0.866506
SLC4A3	6508	17	5.635605	0.518585	0.402713
SLC4A4	8671	149	29.914520	0.955205	0.935304
SLC4A5	57835	40	14.555939	0.753135	0.877804
SLC4A7	9497	196	11.791806	0.972834	0.842246
SLC4A8	9498	25	5.990780	0.625452	0.428072
SLC4A9	83697	4	0.838290	0.210647	0.060201
SLC50A1	55974	46	4.722764	0.786426	0.337540
SLC51A	200931	30	10.370810	0.676906	0.740792
SLC51B	123264	31	13.417293	0.686418	0.872384
SLC52A1	55065	14	1.583091	0.467785	0.113377
SLC52A2	79581	21	2.132524	0.576985	0.152605
SLC52A3	113278	19	3.201105	0.547785	0.228898
SLC5A1	6523	33	14.096839	0.703513	0.875618
SLC5A10	125206	16	2.845895	0.503287	0.203537
SLC5A11	115584	9	0.000000	0.376630	0.000349
SLC5A12	159963	10	0.980592	0.395594	0.070361
SLC5A2	6524	17	8.145630	0.518585	0.581921
SLC5A3	6526	30	8.812432	0.676906	0.629529
SLC5A4	6527	13	7.761111	0.450034	0.554468
SLC5A5	6528	49	21.208404	0.800544	0.909469
SLC5A6	8884	16	8.107407	0.503287	0.579192
SLC5A7	60482	23	10.016121	0.601872	0.715468
SLC5A8	160728	40	15.145673	0.753135	0.880611
SLC5A9	200010	7	0.000000	0.338702	0.000349
SLC6A1	6529	50	14.773993	0.804759	0.878842
SLC6A10P	386757	7	0.170535	0.338702	0.012525
SLC6A10PB	653562	3	0.000000	0.150657	0.000349
SLC6A11	6538	17	0.000000	0.518585	0.000349
SLC6A12	6539	74	0.000000	0.876359	0.000349
SLC6A13	6540	99	4.669724	0.915243	0.333753
SLC6A14	11254	36	2.884004	0.726527	0.206258
SLC6A15	55117	21	1.609486	0.576985	0.115262
SLC6A16	28968	3	0.000000	0.150657	0.000349
SLC6A17	388662	25	0.980592	0.625452	0.070361
SLC6A18	348932	14	0.074875	0.467785	0.005695
SLC6A19	340024	6	0.074875	0.319738	0.005695
SLC6A2	6530	146	58.300400	0.953609	0.968463
SLC6A20	54716	13	0.000000	0.450034	0.000349
SLC6A3	6531	495	265.923950	0.995820	0.996060
SLC6A4	6532	875	534.395159	0.998928	0.998807
SLC6A5	9152	18	3.021463	0.533185	0.216072
SLC6A6	6533	14	7.278180	0.467785	0.519988
SLC6A7	6534	27	1.000008	0.648368	0.071747
SLC6A8	6535	25	3.323365	0.625452	0.237627
SLC6A9	6536	8	2.006008	0.357666	0.143572
SLC7A1	6541	35	8.954314	0.718856	0.639658
SLC7A10	56301	31	0.612641	0.686418	0.044090
SLC7A11	23657	51	15.659447	0.808975	0.883056
SLC7A11-AS1	641364	3	0.000000	0.150657	0.000349
SLC7A13	157724	4	0.000000	0.210647	0.000349
SLC7A14	57709	4	0.000000	0.210647	0.000349
SLC7A15P	100289450	2	0.000002	0.090667	0.000350
SLC7A2	6542	54	2.635342	0.820883	0.188504
SLC7A3	84889	10	0.000000	0.395594	0.000349
SLC7A4	6545	13	1.488941	0.450034	0.106655
SLC7A5	8140	45	9.024470	0.781336	0.644667
SLC7A5P1	81893	6	0.000000	0.319738	0.000349
SLC7A5P2	387254	3	0.000000	0.150657	0.000349
SLC7A6	9057	20	1.593233	0.562385	0.114101
SLC7A6OS	84138	5	0.000000	0.270637	0.000349
SLC7A7	9056	12	0.612641	0.432283	0.044090
SLC7A8	23428	23	3.075813	0.601872	0.219953
SLC7A9	11136	84	1.659208	0.894505	0.118812
SLC8A1	6546	109	48.696237	0.926109	0.961779
SLC8A1-AS1	100128590	40	2.457493	0.753135	0.175806
SLC8A2	6543	16	5.778811	0.503287	0.412938
SLC8A3	6547	30	8.834421	0.676906	0.631098
SLC8B1	80024	15	3.493829	0.485536	0.249798
SLC9A1	6548	68	26.754773	0.862938	0.928978
SLC9A2	6549	20	6.613366	0.562385	0.472522
SLC9A3	6550	108	30.423842	0.925098	0.936324
SLC9A3P1	6551	3	1.229326	0.150657	0.088119
SLC9A3R1	9368	155	50.975018	0.958187	0.963365
SLC9A3R2	9351	101	37.638043	0.917590	0.949642
SLC9A4	389015	15	1.721951	0.485536	0.123291
SLC9A5	6553	19	5.288834	0.547785	0.377955
SLC9A6	10479	34	13.029721	0.711184	0.870539
SLC9A7	84679	7	0.000000	0.338702	0.000349
SLC9A8	23315	19	7.584823	0.547785	0.541881
SLC9A9	285195	45	2.913367	0.781336	0.208354
SLC9B1	150159	5	0.000000	0.270637	0.000349
SLC9B2	133308	11	5.277850	0.414531	0.377171
SLC9C1	285335	6	1.905190	0.319738	0.136374
SLC9C2	284525	3	0.000000	0.150657	0.000349
SLCO1A2	6579	48	4.323690	0.796329	0.309047
SLCO1B1	10599	231	42.492563	0.980267	0.955003
SLCO1B3	28234	81	34.216677	0.889411	0.943918
SLCO1C1	53919	126	2.004816	0.940818	0.143487
SLCO2A1	6578	16	7.013580	0.503287	0.501096
SLCO2B1	11309	25	4.763749	0.625452	0.340466
SLCO3A1	28232	34	2.206738	0.711184	0.157903
SLCO4A1	28231	14	0.846056	0.467785	0.060755
SLCO4A1-AS1	100127888	4	0.000000	0.210647	0.000349
SLCO4C1	353189	10	1.809309	0.395594	0.129528
SLCO5A1	81796	12	0.000000	0.432283	0.000349
SLCO6A1	133482	37	0.000000	0.734198	0.000349
SLEB3	64695	10	2.884018	0.395594	0.206259
SLEB4	404714	12	3.768730	0.432283	0.269425
SLEH1	170682	7	0.074872	0.338702	0.005695
SLEN1	192677	4	1.196336	0.210647	0.085764
SLEN2	192679	4	1.196336	0.210647	0.085764
SLEN3	282849	4	1.196336	0.210647	0.085764
SLEP1	544650	5	1.221704	0.270637	0.087575
SLEP2	544631	3	1.417488	0.150657	0.101554
SLEP3	553140	4	1.106470	0.210647	0.079348
SLFN11	91607	30	6.502436	0.676906	0.464602
SLFN12	55106	13	2.769422	0.450034	0.198077
SLFN12L	100506736	46	2.477290	0.786426	0.177220
SLFN13	146857	5	1.769422	0.270637	0.126680
SLFN14	342618	42	2.012173	0.765570	0.144012
SLFN5	162394	20	2.501308	0.562385	0.178935
SLFNL1	200172	10	0.000000	0.395594	0.000349
SLIRP	81892	49	0.000076	0.800544	0.000355
SLIT1	6585	35	2.522441	0.718856	0.180444
SLIT1-AS1	100505540	3	0.000000	0.150657	0.000349
SLIT2	9353	95	35.296167	0.910349	0.946079
SLIT3	6586	135	11.714845	0.947060	0.836751
SLITRK1	114798	50	8.794861	0.804759	0.628274
SLITRK2	84631	38	0.243888	0.740700	0.017762
SLITRK3	22865	3	0.000000	0.150657	0.000349
SLITRK4	139065	15	0.028102	0.485536	0.002356
SLITRK5	26050	12	0.000000	0.432283	0.000349
SLITRK6	84189	38	1.327465	0.740700	0.095126
SLK	9748	56	5.692063	0.827939	0.406744
SLMAP	7871	26	0.168214	0.637242	0.012359
SLMO1	10650	24	0.000000	0.613662	0.000349
SLMO2	51012	40	0.043724	0.753135	0.003471
SLMO2-ATP5E	100533975	8	0.043724	0.357666	0.003471
SLN	6588	15	2.838290	0.485536	0.202994
SLPI	6590	74	36.550833	0.876359	0.948441
SLTM	79811	15	0.000001	0.485536	0.000350
SLU7	10569	16	0.000000	0.503287	0.000349
SLURP1	57152	19	3.709294	0.547785	0.265181
SLX1A	548593	25	3.288631	0.625452	0.235147
SLX1A-SULT1A3	100526830	6	0.004816	0.319738	0.000693
SLX1B	79008	15	3.288631	0.485536	0.235147
SLX1B-SULT1A4	100526831	3	0.004816	0.150657	0.000693
SLX4	84464	33	4.240675	0.703513	0.303120
SLX4IP	128710	13	0.000000	0.450034	0.000349
SMA4	11039	10	0.000000	0.395594	0.000349
SMA5	11042	8	0.224616	0.357666	0.016386
SMAD1	4086	190	60.006304	0.971189	0.969650
SMAD1-AS2	101927659	3	0.000000	0.150657	0.000349
SMAD2	4087	329	110.995712	0.990397	0.985828
SMAD3	4088	468	129.870686	0.995313	0.988537
SMAD4	4089	348	113.583732	0.991444	0.986235
SMAD5	4090	91	22.723672	0.904943	0.916682
SMAD5-AS1	9597	2	0.980592	0.090667	0.070361
SMAD6	4091	97	11.479220	0.912796	0.819929
SMAD7	4092	242	47.330241	0.982013	0.960346
SMAD9	4093	27	6.380548	0.648368	0.455900
SMAGP	57228	8	0.000000	0.357666	0.000349
SMAP1	60682	13	0.000000	0.450034	0.000349
SMAP2	64744	15	0.000000	0.485536	0.000349
SMARCA1	6594	49	4.606338	0.800544	0.329227
SMARCA2	6595	115	37.103836	0.931791	0.949052
SMARCA4	6597	337	97.596711	0.990861	0.983242
SMARCA5	8467	77	15.079910	0.882133	0.880298
SMARCAD1	56916	44	2.717545	0.776245	0.194373
SMARCAL1	50485	47	11.007495	0.791516	0.786249
SMARCB1	6598	139	38.894665	0.949569	0.951030
SMARCC1	6599	116	18.827270	0.932703	0.898135
SMARCC2	6601	99	9.865959	0.915243	0.704747
SMARCD1	6602	52	5.585843	0.813190	0.399161
SMARCD2	6603	38	0.412025	0.740700	0.029767
SMARCD3	6604	35	12.450578	0.718856	0.867782
SMARCE1	6605	83	17.581394	0.892807	0.892205
SMC1A	8243	109	20.932350	0.926109	0.908155
SMC1B	27127	7	0.980592	0.338702	0.070361
SMC2	10592	48	5.997962	0.796329	0.428584
SMC3	9126	107	20.801273	0.924088	0.907531
SMC4	10051	38	1.879904	0.740700	0.134569
SMC5	23137	23	3.910995	0.601872	0.279582
SMC5-AS1	100507299	3	0.000000	0.150657	0.000349
SMC6	79677	18	2.792379	0.533185	0.199716
SMCHD1	23347	27	4.935818	0.648368	0.352751
SMCO1	255798	10	0.000000	0.395594	0.000349
SMCO3	440087	29	0.000000	0.667393	0.000349
SMCO4	56935	16	0.000000	0.503287	0.000349
SMCP	4184	17	0.982338	0.518585	0.070485
SMCR5	140771	3	0.052668	0.150657	0.004110
SMCR6	140772	3	0.052668	0.150657	0.004110
SMCR8	140775	12	0.605406	0.432283	0.043573
SMDT1	91689	26	6.152605	0.637242	0.439625
SMEK1	55671	23	0.980592	0.601872	0.070361
SMEK2	57223	23	0.687644	0.601872	0.049445
SMG1	23049	39	8.151637	0.746917	0.582350
SMG1P1	641298	10	0.000000	0.395594	0.000349
SMG1P2	440354	3	0.000000	0.150657	0.000349
SMG1P3	100271836	3	0.000000	0.150657	0.000349
SMG1P5	595101	4	0.000000	0.210647	0.000349
SMG5	23381	22	1.587944	0.590082	0.113724
SMG6	23293	130	3.763741	0.943691	0.269068
SMG7	9887	23	1.353466	0.601872	0.096983
SMG7-AS1	284649	3	0.000000	0.150657	0.000349
SMG8	55181	50	0.404221	0.804759	0.029210
SMG9	56006	10	0.021463	0.395594	0.001882
SMIM1	388588	9	0.436896	0.376630	0.031542
SMIM10	644538	3	0.000000	0.150657	0.000349
SMIM11	54065	20	0.285264	0.562385	0.020716
SMIM11P1	100127905	1	0.000000	0.030678	0.000349
SMIM12	113444	11	0.000000	0.414531	0.000349
SMIM13	221710	3	0.000000	0.150657	0.000349
SMIM14	201895	18	0.000000	0.533185	0.000349
SMIM15	643155	3	0.000000	0.150657	0.000349
SMIM17	147670	3	0.000000	0.150657	0.000349
SMIM18	100507341	1	0.000000	0.030678	0.000349
SMIM19	114926	10	0.000000	0.395594	0.000349
SMIM2	79024	8	0.000000	0.357666	0.000349
SMIM2-AS1	101929212	1	0.000580	0.030678	0.000391
SMIM20	389203	7	0.000000	0.338702	0.000349
SMIM21	284274	3	0.000000	0.150657	0.000349
SMIM22	440335	3	0.000000	0.150657	0.000349
SMIM23	644994	118	0.009632	0.934394	0.001037
SMIM24	284422	4	0.000000	0.210647	0.000349
SMIM3	85027	16	0.838290	0.503287	0.060201
SMIM4	440957	6	0.000000	0.319738	0.000349
SMIM5	643008	5	0.000000	0.270637	0.000349
SMIM6	100130933	3	0.000000	0.150657	0.000349
SMIM7	79086	11	0.000000	0.414531	0.000349
SMIM8	57150	10	0.000000	0.395594	0.000349
SMIM9	100132963	4	0.000000	0.210647	0.000349
SMLR1	100507203	8	0.000000	0.357666	0.000349
SMN1	6606	133	50.321320	0.945748	0.962910
SMN2	6607	89	31.801704	0.902134	0.939083
SMNDC1	10285	48	0.710664	0.796329	0.051089
SMO	6608	77	20.692439	0.882133	0.907013
SMOC1	64093	67	1.577489	0.860388	0.112977
SMOC2	64094	17	2.549446	0.518585	0.182372
SMOX	54498	145	8.675731	0.953053	0.619769
SMPD1	6609	64	23.076405	0.852737	0.918361
SMPD2	6610	43	12.581022	0.771155	0.868403
SMPD3	55512	39	11.245515	0.746917	0.803243
SMPD4	55627	32	3.668630	0.695842	0.262278
SMPDL3A	10924	14	0.995112	0.467785	0.071397
SMPDL3B	27293	17	0.000000	0.518585	0.000349
SMPX	23676	11	0.000000	0.414531	0.000349
SMR3A	26952	9	3.965930	0.376630	0.283504
SMR3B	10879	21	2.442237	0.576985	0.174717
SMS	6611	37	6.092409	0.734198	0.435328
SMTN	6525	19	0.153030	0.547785	0.011275
SMTNL1	219537	4	3.015535	0.210647	0.215649
SMTNL2	342527	10	2.809632	0.395594	0.200948
SMU1	55234	46	2.000059	0.786426	0.143147
SMUG1	23583	41	8.202945	0.759352	0.586013
SMURF1	57154	78	14.195251	0.884058	0.876087
SMURF2	64750	68	23.970720	0.862938	0.922618
SMYD1	150572	19	2.900302	0.547785	0.207422
SMYD2	56950	21	3.724071	0.576985	0.266236
SMYD3	64754	37	5.917475	0.734198	0.422838
SMYD4	114826	49	0.079688	0.800544	0.006039
SMYD5	10322	10	0.000000	0.395594	0.000349
SNAI1	6615	164	48.027773	0.962196	0.961116
SNAI1P1	10415	8	1.940895	0.357666	0.138923
SNAI2	6591	128	43.071974	0.942265	0.955643
SNAI3	333929	3	0.000000	0.150657	0.000349
SNAI3-AS1	197187	3	0.000000	0.150657	0.000349
SNAP23	8773	58	12.945068	0.834996	0.870136
SNAP23P	101290500	1	0.000000	0.030678	0.000349
SNAP25	6616	126	48.135954	0.940818	0.961235
SNAP29	9342	35	5.003014	0.718856	0.357548
SNAP47	116841	9	0.002473	0.376630	0.000526
SNAP91	9892	61	15.137655	0.844040	0.880573
SNAPC1	6617	15	1.548696	0.485536	0.110921
SNAPC2	6618	14	1.106322	0.467785	0.079337
SNAPC3	6619	20	1.553660	0.562385	0.111276
SNAPC4	6621	48	0.553584	0.796329	0.039874
SNAPC5	10302	19	0.000846	0.547785	0.000410
SNAPIN	23557	50	19.855856	0.804759	0.903031
SNAR-A1	100126798	1	0.000031	0.030678	0.000352
SNAR-A10	100170216	1	0.000031	0.030678	0.000352
SNAR-A11	100169954	1	0.000031	0.030678	0.000352
SNAR-A12	100126800	1	0.000031	0.030678	0.000352
SNAR-A13	100169959	1	0.000031	0.030678	0.000352
SNAR-A14	100191063	1	0.000031	0.030678	0.000352
SNAR-A2	100126799	1	0.000031	0.030678	0.000352
SNAR-A3	100169951	1	0.000031	0.030678	0.000352
SNAR-A4	100169956	1	0.000031	0.030678	0.000352
SNAR-A5	100169952	1	0.000031	0.030678	0.000352
SNAR-A6	100169957	1	0.000031	0.030678	0.000352
SNAR-A7	100169953	1	0.000031	0.030678	0.000352
SNAR-A8	100169958	1	0.000031	0.030678	0.000352
SNAR-A9	100169955	1	0.000031	0.030678	0.000352
SNAR-B1	100170224	1	0.000031	0.030678	0.000352
SNAR-B2	100170217	1	0.000031	0.030678	0.000352
SNAR-C1	100170225	1	0.000031	0.030678	0.000352
SNAR-C2	100170218	1	0.000031	0.030678	0.000352
SNAR-C3	100170226	1	0.000031	0.030678	0.000352
SNAR-C4	100170219	1	0.000031	0.030678	0.000352
SNAR-C5	100170223	1	0.000031	0.030678	0.000352
SNAR-D	100170227	1	0.000031	0.030678	0.000352
SNAR-E	100170220	5	3.666835	0.270637	0.262150
SNAR-F	100126781	1	0.000031	0.030678	0.000352
SNAR-G1	100126780	1	0.000031	0.030678	0.000352
SNAR-G2	100170228	1	0.000031	0.030678	0.000352
SNAR-H	100170221	1	0.000031	0.030678	0.000352
SNAR-I	100170222	20	0.413836	0.562385	0.029896
SNCA	6622	521	290.574365	0.996239	0.996584
SNCAIP	9627	32	10.473878	0.695842	0.748150
SNCB	6620	46	16.537464	0.786426	0.887236
SNCG	6623	46	12.605890	0.786426	0.868522
SND1	27044	69	5.742106	0.865369	0.410317
SND1-IT1	27099	3	0.000000	0.150657	0.000349
SNED1	25992	8	0.009017	0.357666	0.000993
SNF8	11267	44	8.856620	0.776245	0.632683
SNHG1	23642	6	0.000000	0.319738	0.000349
SNHG10	283596	4	0.000000	0.210647	0.000349
SNHG11	128439	9	0.000000	0.376630	0.000349
SNHG12	85028	3	0.000000	0.150657	0.000349
SNHG15	285958	3	0.000000	0.150657	0.000349
SNHG16	100507246	3	0.000000	0.150657	0.000349
SNHG17	388796	4	0.000000	0.210647	0.000349
SNHG18	100505806	1	0.000000	0.030678	0.000349
SNHG21	100505616	1	0.000000	0.030678	0.000349
SNHG3	8420	3	0.000000	0.150657	0.000349
SNHG4	724102	4	0.059471	0.210647	0.004596
SNHG5	387066	3	0.000000	0.150657	0.000349
SNHG7	84973	3	0.000000	0.150657	0.000349
SNHG8	100093630	4	0.000000	0.210647	0.000349
SNIP1	79753	33	3.007798	0.703513	0.215097
SNN	8303	31	1.000000	0.686418	0.071746
SNORA14A	677801	1	0.000000	0.030678	0.000349
SNORA2A	677793	2	0.000000	0.090667	0.000349
SNORA2B	677794	2	0.000000	0.090667	0.000349
SNORA34	677815	4	0.000000	0.210647	0.000349
SNORA54	677833	4	0.285264	0.210647	0.020716
SNORA57	692158	2	0.000000	0.090667	0.000349
SNORA59A	677885	2	0.000000	0.090667	0.000349
SNORA62	6044	1	0.980592	0.030678	0.070361
SNORA63	6043	1	0.980592	0.030678	0.070361
SNORA67	26781	3	0.000000	0.150657	0.000349
SNORA70F	100337591	96	0.006622	0.911572	0.000822
SNORA71D	677840	2	0.000000	0.090667	0.000349
SNORA73A	6080	1	0.980592	0.030678	0.070361
SNORA74A	26821	2	0.059471	0.090667	0.004596
SNORA7A	619563	4	0.000000	0.210647	0.000349
SNORA80E	677823	4	1.855793	0.210647	0.132847
SNORD10	652966	4	0.000000	0.210647	0.000349
SNORD105	692229	2	0.025250	0.090667	0.002152
SNORD114-31	767612	1	0.006622	0.030678	0.000822
SNORD115-1	338433	1	0.000000	0.030678	0.000349
SNORD115-10	100033447	1	0.000000	0.030678	0.000349
SNORD115-11	100033448	1	0.000000	0.030678	0.000349
SNORD115-12	100033449	1	0.000000	0.030678	0.000349
SNORD115-13	100033450	1	0.000000	0.030678	0.000349
SNORD115-14	100033451	1	0.000000	0.030678	0.000349
SNORD115-15	100033453	1	0.000000	0.030678	0.000349
SNORD115-16	100033454	1	0.000000	0.030678	0.000349
SNORD115-17	100033455	1	0.000000	0.030678	0.000349
SNORD115-18	100033456	1	0.000000	0.030678	0.000349
SNORD115-19	100033458	1	0.000000	0.030678	0.000349
SNORD115-2	100033437	1	0.000000	0.030678	0.000349
SNORD115-20	100033460	1	0.000000	0.030678	0.000349
SNORD115-21	100033603	1	0.000000	0.030678	0.000349
SNORD115-22	100033799	1	0.000000	0.030678	0.000349
SNORD115-23	100033800	1	0.000000	0.030678	0.000349
SNORD115-25	100033801	1	0.000000	0.030678	0.000349
SNORD115-26	100033802	1	0.000000	0.030678	0.000349
SNORD115-29	100033803	1	0.000000	0.030678	0.000349
SNORD115-3	100033440	1	0.000000	0.030678	0.000349
SNORD115-30	100033804	1	0.000000	0.030678	0.000349
SNORD115-31	100033805	1	0.000000	0.030678	0.000349
